y_test,y_pred
114636.61,105915.72
334882.37,379722.12
57929.76,55669.918
95163.17,94716.39
93683.52,91236.61
115460.54,79663.44
564430.91,540400.25
41674.19,43755.867
73278.66,61307.62
30242.97,21720.15
0.0,40107.633
94373.48,81273.55
65947.4,60345.516
59101.68,44058.336
392780.73,410411.7
76201.13,70038.54
171936.51,153368.64
92603.91,103866.445
102477.04,100757.38
125311.3,112699.48
73408.83,67076.375
43660.69,92673.5
105676.52,91425.89
167385.84,156980.19
81796.44,71879.72
127176.76,128158.34
686810.95,678681.25
413657.98,457806.4
132981.98,133173.14
657430.1,681593.4
43138.09,50771.855
137638.15,121057.05
69326.99,61919.21
239993.83,228222.36
144814.61,140041.23
451832.71,457830.34
93112.85,55711.082
74360.91,78406.2
322580.78,303025.56
0.0,39324.016
136740.58,139710.47
353016.41,367014.56
168733.66,143005.48
571658.04,617486.9
120072.6,125209.74
0.0,51086.863
212261.93,194383.7
121941.02,119244.4
31847.57,34723.066
48445.55,37138.348
51658.94,45058.953
545999.86,554701.8
105019.9,107837.61
41548.28,45924.883
143711.48,169324.53
75550.81,76079.71
369260.91,365945.34
31057.86,18957.598
106868.03,95005.39
33953.02,37297.26
73961.93,59647.53
37871.47,48479.21
72822.46,76387.17
117328.52,121500.16
110821.56,106490.26
95811.29,93887.37
173591.17,156792.11
137273.53,112926.95
1063007.89,1083961.4
443257.17,462200.78
0.0,88865.9
89975.69,81030.88
561981.08,620124.75
185993.61,192774.89
99319.41,99097.76
105441.64,90297.055
89621.92,95520.625
89257.94,103063.086
40656.44,25330.664
549480.85,536849.75
80610.45,87731.24
45280.84,54224.258
132795.07,167537.98
102946.4,108539.0
227287.17,211653.84
0.0,31432.777
0.0,14535.069
355398.33,361105.75
33552.02,35280.277
78836.67,88044.734
561875.15,584162.0
117113.42,106284.445
38602.79,38758.414
87940.86,80211.555
68630.76,76884.79
125948.83,127629.6
92732.72,61875.71
1419869.84,1492904.5
69747.09,65434.35
43695.75,49278.066
0.0,35309.383
125191.78,131071.02
58071.27,59822.76
451214.14,456986.5
90910.89,106918.164
137436.69,125569.195
286049.48,287793.0
137555.02,139576.33
41004.28,29445.348
110249.99,139317.48
84666.88,94158.234
81875.62,88488.4
70491.8,46022.543
0.0,33593.32
63881.41,70226.055
824775.38,798035.3
953179.6,923133.75
292684.25,284341.06
42554.7,44202.465
126763.26,116348.44
88654.98,108780.055
108598.17,113393.26
124385.86,120916.63
645966.22,635934.75
80584.89,85128.65
84695.15,104658.09
112184.62,124822.414
52555.84,42593.234
93532.39,89300.664
961866.22,1038829.0
92779.8,89776.93
108446.2,101956.98
96816.41,112483.414
98572.61,101317.516
33061.41,35663.305
931826.1,920260.1
670586.35,706479.8
261307.18,277143.06
666682.48,625368.6
128908.95,126847.6
927202.33,888654.7
101654.65,119544.69
29135.92,20015.158
0.0,39474.723
139050.66,135507.31
95385.25,90215.35
82736.82,76921.94
0.0,66742.83
178944.07,161086.33
78211.63,79828.64
139569.02,122431.28
698033.81,671952.56
505722.15,522256.62
93496.03,93463.125
64154.66,34263.742
173107.64,188041.17
98010.12,118884.26
83408.72,85534.875
96097.33,89720.945
123933.16,114808.734
770804.44,739565.06
141440.16,162433.38
87720.76,77631.55
101429.9,124837.21
171246.91,183950.7
482423.55,512247.9
72508.1,76909.8
46118.31,38018.715
129691.68,118114.08
920174.7,919062.1
110407.36,106359.54
71024.89,44968.375
355119.02,370067.97
137853.27,142012.38
143697.89,163321.97
80452.47,79679.15
87513.58,92710.516
112418.19,105764.61
57672.95,41410.16
609819.37,629798.5
93373.69,82997.15
282139.04,284082.6
45034.51,43485.184
282594.34,293541.8
456229.57,460637.5
158492.78,150806.55
180027.36,163181.66
695818.42,715125.94
47880.13,35823.527
189513.2,167245.14
88714.32,103622.28
64235.83,75563.305
48954.81,67997.93
33896.51,28207.094
232248.5,223651.98
105871.48,95435.63
104468.91,103797.234
164765.51,158713.06
68886.29,61852.215
161225.53,158491.92
94400.93,100207.54
92445.62,87816.33
464718.25,435753.3
484704.33,502404.44
59085.38,44515.38
60244.34,28882.438
82493.58,96261.83
113785.49,139614.66
52200.95,27351.193
116444.45,114444.55
642721.72,637880.8
85104.81,89775.86
109799.89,110240.99
185326.67,164748.0
312022.89,321912.12
22906.39,23073.738
357354.9,365019.25
88075.14,54345.45
108317.53,108686.18
78143.15,68711.555
211539.37,191574.22
95471.4,101955.77
137760.93,143896.12
81722.64,87910.23
493633.19,470129.2
144862.22,150486.03
178645.38,220712.88
109716.8,98427.266
405734.58,430311.44
85622.77,86806.6
133956.77,133285.2
186151.86,207226.66
78300.72,73875.77
203980.39,191437.38
168808.83,166076.89
122704.32,119683.03
122691.71,129637.875
125391.75,129752.1
310744.9,248075.69
105386.89,99265.73
134223.66,131692.1
106882.07,58952.36
538410.88,527557.06
106007.35,109626.28
63365.77,64050.348
492899.3,519373.1
92517.81,91074.01
51193.25,39834.477
80255.32,92310.52
155099.14,158022.5
657356.04,638818.9
192098.91,167662.06
66645.92,71824.875
100238.19,102676.42
0.0,37565.094
117064.91,126287.12
994887.8,976487.44
409532.58,411987.84
150780.48,144201.97
689236.62,665053.3
198758.49,200827.88
118478.72,131828.19
106053.26,107354.9
77518.4,88863.72
95671.69,88528.15
99102.34,103468.12
659438.19,626501.8
8617.08,39181.383
383642.93,392384.9
42724.34,43485.184
510834.91,526382.0
36357.59,120940.79
67603.94,62141.895
91613.33,97260.76
804691.55,855017.5
619172.94,652126.0
161103.86,151643.28
270016.79,236237.39
61090.31,52965.63
97666.3,64087.457
142826.44,155280.14
80345.84,80065.57
116058.06,117140.18
274523.39,281935.16
528540.57,524152.34
119748.02,119333.54
59787.03,70370.48
155374.5,152767.38
59086.3,59666.793
70435.06,81176.47
207163.56,203029.81
121721.79,124832.34
25349.52,17566.318
73515.15,66794.02
66084.16,67864.02
122088.71,119291.2
103934.84,121375.63
25313.46,19511.379
81423.73,59647.53
85825.88,83474.664
240206.83,227700.62
189886.91,131888.16
156279.12,140511.11
93977.44,80611.49
0.0,47435.934
69483.92,59740.188
2444683.74,641568.3
187097.96,162380.62
39001.81,32749.502
94103.27,108576.27
90873.85,78730.18
386727.27,397441.06
116901.87,133594.97
142677.23,125155.22
95544.62,96031.13
77219.92,90498.49
139796.37,127387.86
35173.09,38046.973
425549.08,450224.9
77265.19,70441.07
46871.56,40812.78
0.0,29277.725
159421.82,144927.31
468400.82,446825.5
76204.09,69397.47
31536.79,13975.456
146208.61,188253.03
95395.58,89923.77
78377.08,102380.086
182006.89,164469.94
90895.02,68743.59
73093.75,78108.984
212864.02,226837.81
103324.79,99971.92
87925.58,75351.41
620948.59,631575.56
808296.46,815078.9
445453.43,478594.72
188611.78,157517.38
674389.23,620094.1
91682.99,85376.664
57953.15,55306.59
26836.55,23846.236
80773.54,82775.92
116839.83,124487.88
54347.19,60773.574
518678.72,482375.88
661130.56,638101.9
89844.08,94785.625
862171.41,886375.4
116027.03,129624.18
91596.23,97029.62
114726.74,113273.4
0.0,58809.79
256534.04,258308.22
253361.25,231581.73
40274.15,54224.258
49992.0,41228.125
165773.14,146051.55
106523.56,114445.555
339998.83,335800.47
32539.42,26012.709
66563.47,79649.39
29606.68,26602.854
193159.07,170560.25
77923.27,72749.44
152822.29,158110.86
70185.58,37404.27
505230.88,494098.88
15629.33,5155.7256
326423.99,320417.34
765814.09,777721.94
265836.97,205120.81
118918.12,108268.93
349261.23,371887.5
155824.56,137001.53
123834.98,103942.26
295293.63,288343.7
82614.21,80211.555
67499.78,44515.38
90985.01,77714.81
398687.39,395110.47
762944.66,778073.3
95258.94,90789.42
553745.36,585377.25
138948.71,154807.08
73552.81,74959.01
123082.37,125497.16
77290.84,89547.75
39166.08,29545.691
83284.38,83359.91
194565.97,172293.56
167025.55,115611.45
81536.46,88075.37
125961.73,121964.78
58425.11,58459.777
602676.55,601566.2
91596.97,92548.64
60505.24,55825.504
0.0,44559.51
155218.57,137317.67
392692.51,412752.06
96590.8,68005.32
118763.32,111908.33
97415.04,96116.81
138549.5,123143.64
211456.65,193468.97
113233.08,130483.766
385805.76,405941.56
76946.23,82111.71
79415.06,77630.695
746632.11,755679.8
43016.6,51802.336
97409.44,95251.625
79025.22,96913.56
33403.95,29480.764
454349.58,464540.0
0.0,34232.664
134931.76,124094.08
148359.88,145347.3
142886.84,122260.31
143387.49,166204.69
193752.97,181389.38
46127.06,27798.477
74674.66,77569.51
80146.23,53136.285
73956.78,72303.67
0.0,39051.457
156232.06,173205.83
517485.84,518037.84
115138.83,110844.08
30159.53,35057.34
87356.62,83907.61
364099.87,372670.9
85213.1,80246.414
56076.35,47649.99
67487.7,62671.465
37161.33,26605.844
0.0,41228.125
0.0,141379.89
138402.88,135780.3
117809.97,109041.26
96287.99,83534.32
140086.21,120344.04
746627.18,797671.8
95540.13,94694.875
0.0,65892.11
461692.03,442507.25
100987.24,100297.34
124177.14,140256.27
99035.29,101274.875
864831.54,867825.25
880486.7,840029.8
109887.83,96186.88
57548.99,57281.316
111249.53,106179.04
0.0,77180.164
91035.41,90623.266
1101921.26,1069940.5
124004.84,117189.375
129838.44,119377.34
86596.4,86673.94
63083.86,72014.55
120631.83,117287.05
187100.27,170333.45
221297.18,189527.03
186036.54,198703.03
69462.15,51291.773
112705.96,112140.77
54722.4,48645.293
172413.21,188398.45
0.0,15679.217
734367.4,730353.4
123451.37,109588.305
216094.91,239332.8
150953.8,97826.195
129176.44,127054.97
852848.18,835324.75
226076.46,175011.03
143183.57,167495.81
393698.42,410765.16
31250.26,41513.027
45835.11,45177.008
74362.21,60495.5
534977.21,546290.75
65404.65,70709.31
100145.66,120037.14
91697.85,88889.91
85191.72,86570.74
426927.21,446086.75
77360.05,86673.94
85967.4,79637.56
103519.44,109134.43
109501.2,111734.66
744635.83,733345.25
108233.4,119707.05
316243.63,339088.72
637158.88,648322.25
0.0,55602.51
73149.07,74911.47
130362.51,130470.516
122289.92,75612.91
149794.23,144074.28
0.0,25510.23
0.0,39737.285
172558.76,174341.39
69989.16,47479.85
0.0,71199.9
34488.67,32380.3
45426.36,46602.336
116941.23,100724.48
92582.76,105409.12
255389.04,294565.1
70108.84,66066.62
92520.75,82005.125
142908.59,135687.25
445630.53,484716.38
728769.55,734942.94
106633.21,113424.16
775678.2,790280.7
80316.52,87054.984
50351.96,52747.82
98790.97,93695.02
70407.23,73823.89
754300.84,730346.56
205470.47,226192.48
68674.01,70687.22
105615.05,114217.59
355563.68,365819.53
25826.73,13843.999
234504.61,191959.62
142657.94,121347.516
69545.37,58532.09
101488.88,96248.586
47568.09,24957.08
0.0,23987.594
52444.49,37562.48
31048.97,35657.95
104757.0,107068.35
480984.86,533640.6
69222.39,58510.887
11789.0,85047.25
54507.33,58421.477
109300.57,113286.78
86299.1,99096.59
105134.73,107703.27
281773.26,269326.1
575479.16,618735.56
140434.96,151192.88
23556.85,16272.047
381957.3,426333.16
33274.85,24971.713
124158.45,146871.36
112133.9,112669.266
0.0,51539.895
34226.06,14883.066
794974.71,805657.44
52098.61,46122.05
51374.7,24038.441
318535.1,338114.38
146885.12,130909.33
205876.13,206757.9
107136.37,101320.79
0.0,18957.598
66664.6,61885.87
130553.38,126444.71
733113.87,748475.7
78858.62,67964.7
447939.72,460320.66
117572.56,139865.53
71797.02,44207.19
84013.15,94870.945
374357.28,377656.2
54478.13,32929.3
118967.36,108368.92
68910.75,78406.2
404156.02,409557.6
775339.58,819239.1
75907.18,75601.75
105206.81,96133.4
393021.18,400486.53
101329.73,101279.195
163954.13,161861.28
78259.19,72586.02
34261.39,32070.205
394963.23,408543.97
135625.02,80842.266
56493.5,34663.31
100691.3,113816.39
0.0,64928.848
96195.62,99541.88
106165.89,98840.83
46162.2,25296.336
31795.43,32569.875
328670.17,336581.53
452794.87,455295.75
87167.06,79033.52
77673.14,91358.586
655486.71,653300.0
407928.62,421059.25
130251.36,121677.625
81405.32,76945.44
122347.45,114645.22
92429.98,111372.05
195911.0,185042.6
1011937.62,999745.25
648775.68,622256.2
119920.51,127549.87
126336.46,122649.9
122061.93,114804.9
123974.15,114727.07
110610.38,115978.94
104689.23,123395.44
112360.72,114490.74
138378.51,122946.04
105471.26,105672.08
443485.66,425691.06
308341.76,278591.97
733786.71,734992.5
24871.22,13080.844
117266.79,129904.055
88199.64,100012.76
96159.47,61682.023
83908.05,75183.46
568297.77,570472.6
0.0,58940.29
209927.74,217267.08
486918.63,507703.06
238774.53,208749.1
50389.0,25510.23
88135.54,107115.42
77382.6,81999.73
0.0,45582.88
62126.06,43485.184
50111.5,32888.24
106951.17,98411.15
92840.02,93707.734
114112.29,118503.96
113515.89,136665.48
83036.93,76615.22
32349.34,32880.965
555142.89,545204.0
98950.16,104179.5
493510.84,499291.75
116064.43,128310.78
26227.92,32921.0
612077.9,590327.06
55129.41,72572.516
65434.02,64485.38
137939.69,148070.11
125999.4,127263.125
81438.11,84820.79
87621.31,100315.336
83366.26,73862.03
63740.96,60786.26
135640.19,116073.305
139657.25,131037.984
0.0,51696.863
77667.91,68492.98
410819.93,465602.8
70450.09,85697.73
43791.7,48164.344
589040.64,610880.7
358763.16,365355.25
178780.78,175509.23
165926.56,150543.4
99619.1,105330.56
90535.4,94809.69
463726.81,456643.34
92024.19,85765.15
0.0,61307.62
98080.98,101322.016
136230.73,127958.59
94613.32,93631.03
124991.35,118739.375
130522.5,138925.42
160292.53,157295.42
0.0,55917.285
230235.8,245113.44
176918.52,187481.48
128255.67,114404.766
31042.25,37949.13
570661.73,586226.94
33568.5,16591.703
88784.97,94794.734
163126.01,139591.08
78400.67,72211.11
0.0,54134.992
117785.34,106568.33
116884.52,134590.14
121520.89,127556.96
589046.84,595344.6
138001.67,121739.19
31422.64,34068.586
479633.18,537203.8
40834.57,26029.336
106595.87,113226.65
527048.61,556403.2
176576.45,183749.38
65588.62,40095.29
68784.24,67747.945
162414.25,168011.94
557602.38,552449.8
114700.22,119326.94
128667.43,145649.03
142921.53,147213.92
97065.95,91274.016
327890.79,337757.44
48707.22,27600.232
496432.79,511861.12
232569.03,224973.45
120740.07,118218.93
284825.91,285117.03
56177.47,59436.28
47695.08,50804.793
101034.07,89134.19
722679.91,695422.8
590997.75,615170.2
135747.88,144936.1
657097.32,679661.75
126629.49,113393.26
45129.41,34947.55
93644.4,86640.88
42825.63,41556.69
37502.54,19904.926
224549.98,220455.0
105385.84,106869.48
238873.48,222457.23
79029.47,73320.44
42793.78,22236.37
87405.97,82906.7
77808.62,80429.586
74263.76,82147.86
0.0,16671.12
90263.69,87910.875
180155.42,154664.5
201213.06,167733.64
34065.42,36406.758
105784.73,114040.164
28772.03,15264.302
123940.68,120433.85
724078.04,756220.06
1439635.25,1476762.2
71900.73,86120.23
68894.84,71664.88
157712.01,133470.61
131466.46,116737.734
152000.29,102904.72
192406.43,168140.28
116118.14,120637.484
87353.26,97911.79
0.0,38467.883
539628.11,549435.1
531064.98,553315.8
467304.02,483994.1
115784.69,104926.37
137898.24,145086.84
185539.64,160108.9
175523.28,171173.08
60953.3,44716.67
168183.96,152936.81
69376.3,70433.664
152917.62,156885.27
332553.48,323035.53
95868.16,102709.555
992318.98,899415.56
98492.18,109879.69
43816.51,41689.785
402204.54,404224.94
86205.96,95626.07
79724.49,84459.06
82201.52,61042.062
145930.14,136360.23
397849.91,417721.7
0.0,32650.645
718689.0,730857.25
82703.16,79100.81
569065.54,595384.8
124598.54,120021.58
1146931.97,1094751.2
513732.48,546378.5
151575.34,162761.53
50314.65,44530.04
97480.91,100485.4
171412.66,159656.14
96385.74,107420.93
76668.61,51469.316
117930.84,99989.3
46248.02,24271.445
119698.61,130292.8
166348.21,157626.47
70345.41,77427.07
97042.03,95195.82
91967.69,99378.37
103759.7,111750.16
872615.03,931932.9
33648.23,46022.543
459921.67,492434.94
70947.3,72746.9
102776.32,117396.47
145458.98,156461.25
605100.92,585921.1
0.0,25379.553
157079.79,159294.4
135589.88,148628.11
46655.51,39916.46
0.0,39076.72
464248.08,444223.4
171760.28,175273.4
141557.68,161022.7
115721.19,105052.91
592511.87,609825.94
92941.05,101818.22
200503.65,212348.94
0.0,39054.59
118934.42,120317.21
90266.69,96490.59
0.0,36696.617
58086.71,46519.81
211144.43,218284.05
168155.93,165405.5
97428.13,107941.13
93562.57,85752.875
757413.76,776424.44
149729.11,127379.66
112393.27,80217.266
99779.63,109221.35
0.0,23049.518
85694.0,58156.83
86850.17,84894.97
651829.44,642450.2
53979.19,54910.637
850138.49,831879.4
131897.39,116533.29
184871.78,193935.8
101924.03,124973.12
1272303.35,1169632.5
379292.93,394735.12
124185.88,114258.85
170069.23,170176.61
69010.45,73757.305
190896.77,168011.94
0.0,40018.996
151295.86,156761.34
123307.55,111443.44
728486.17,699625.8
187596.3,159730.58
72312.83,93439.97
134563.77,131040.664
118118.16,124684.266
732241.71,725805.44
467562.7,456003.72
76042.71,85265.3
93618.88,95950.68
61077.13,75562.66
153758.78,159446.69
782407.99,778131.94
553488.34,546018.44
0.0,36014.16
188460.01,168409.8
48665.61,50467.934
481002.02,510998.8
112667.14,112488.65
55557.36,56867.82
142774.86,138689.44
79700.43,72453.66
79016.28,89557.38
149806.14,158118.86
30671.89,26895.248
51261.6,69603.53
127993.44,152471.72
31084.53,31261.844
120622.39,113089.67
149899.58,157036.61
311888.86,342318.56
265376.39,227652.5
391494.31,417667.88
139374.07,155804.36
371165.56,378061.9
101334.38,104579.336
88504.66,83797.12
42920.76,46909.66
145520.32,128355.93
193080.6,211984.58
525568.67,538969.7
81490.84,100019.164
1070149.34,1129733.8
439364.46,462429.6
35212.0,32606.688
164034.5,150649.84
41819.96,46877.523
126248.32,116498.57
49570.85,56584.71
360037.24,372612.72
194134.71,168341.6
107476.6,118235.69
353135.02,363194.8
106106.0,107713.69
129340.36,115166.23
137406.57,127151.695
123079.82,114061.34
187040.44,164904.55
108286.74,92893.83
192186.57,178318.08
95138.11,92903.875
109922.53,108967.85
133323.19,151111.14
143297.15,121727.93
95100.81,52754.793
322237.3,314796.94
637758.12,688219.8
161016.35,179834.28
114548.0,109512.34
124365.33,109611.31
156599.03,147343.53
43257.36,15705.208
370909.16,372794.78
84514.38,79119.47
0.0,36016.324
88516.63,96645.664
0.0,57333.844
145846.8,148509.11
75769.36,47737.152
118863.45,122958.555
107144.65,106490.26
71797.29,80150.28
608868.31,640491.7
52511.54,46664.227
86468.44,77607.06
108095.71,62703.9
100818.66,78427.77
27432.61,15376.363
38813.08,13892.725
51255.6,35541.555
660083.66,650758.06
81896.27,85792.836
68765.33,59288.65
745438.76,748441.56
135952.84,123428.61
108381.74,103235.45
499501.55,492418.28
18592.64,20352.861
0.0,80071.7
172252.6,149946.11
346650.76,333788.44
78372.38,73261.17
87816.09,93931.27
0.0,34414.145
143424.16,169727.16
284684.91,258475.72
110185.89,96979.42
408708.53,413121.44
468380.11,455295.75
141324.27,131752.97
121442.81,106264.305
552759.1,574828.5
151561.24,154031.12
104283.78,116314.01
0.0,43955.293
39714.13,28911.268
339660.24,337182.53
97757.33,91507.27
274922.08,278590.1
500629.62,483669.03
88696.27,65469.37
112434.94,100691.17
155034.63,138057.19
67530.36,67293.43
34011.02,28956.979
119183.82,107284.2
142851.35,132734.39
64629.46,63651.65
31684.4,22368.84
66679.12,64358.02
71960.61,63345.367
43130.32,25583.986
104771.56,101711.31
120335.67,114058.586
28168.66,13507.264
186713.09,201890.33
215034.5,181771.64
164562.32,169861.2
40193.73,43933.69
965598.0,972947.6
771732.13,837327.94
127998.48,135306.0
116400.5,119778.336
174303.63,180416.52
97080.96,100569.15
203134.5,218381.0
35358.53,40194.56
50247.85,28826.357
122122.3,128778.555
133705.44,140485.9
105587.29,105585.71
78843.39,103798.24
121262.37,114729.75
90753.4,58794.844
431388.98,460320.66
177693.66,159076.25
63600.0,64477.625
51041.57,54218.75
95028.45,117467.03
891407.87,866884.6
122320.26,114558.66
665896.07,650758.06
48088.34,47384.715
113334.28,114346.336
88847.39,81923.43
159869.44,138321.75
550572.5,551838.06
661321.21,706388.9
136794.98,146357.38
102878.43,106689.49
250605.71,224830.19
437034.31,479457.34
69879.18,72453.66
101911.01,108734.52
97120.9,85968.14
0.0,35354.113
292483.27,271592.34
6900.35,38738.164
128241.61,110721.97
1120262.62,1167424.8
112872.13,111125.43
31099.27,10638.696
70597.59,81254.25
101371.94,96885.23
698970.53,702157.1
75520.09,43118.66
1057858.52,987470.25
781613.79,759943.25
52058.01,41230.203
771051.3,765644.7
0.0,30343.635
0.0,46116.996
126982.71,130456.42
742908.62,721922.94
117972.21,107426.35
129438.13,158199.25
471892.11,511364.28
0.0,49440.625
141949.23,85357.25
482668.46,519754.03
117961.4,114671.42
91873.42,97100.625
115407.69,115404.67
210894.15,185693.89
112309.47,111877.5
217329.49,203788.28
189830.19,175737.88
53138.8,34701.12
0.0,47479.85
132817.41,134140.4
116785.36,117370.39
86989.96,95270.875
145074.07,169959.06
67549.41,46657.434
118907.95,121282.81
0.0,30861.049
129842.41,113221.7
38215.43,94131.7
160643.19,176286.95
100848.26,103457.74
111748.97,130758.43
127013.38,123624.28
166805.36,157651.72
125280.58,71719.484
122640.43,141732.72
41703.83,31523.092
134861.83,112300.88
108683.17,112156.64
83035.26,81275.805
83212.14,92836.96
162279.45,159961.7
0.0,34862.3
75704.32,80504.945
77085.2,74693.97
199907.51,191728.06
65604.97,62671.465
155401.39,137737.89
132487.05,133053.36
114164.2,132205.31
455882.53,457546.8
91413.11,99115.18
87490.7,95068.664
0.0,40306.23
142205.72,121011.45
108922.84,108672.52
538197.41,577652.3
94267.82,100707.24
85593.9,109044.07
515109.29,533644.9
312917.64,325244.8
559297.73,608362.7
638348.19,643468.4
120108.03,132628.81
455320.86,505864.97
109878.67,136339.47
0.0,20863.508
78340.75,52877.086
107846.97,91697.12
74278.88,87754.23
48034.25,19511.379
29959.33,34513.11
124252.56,126659.19
58584.12,57281.316
147248.43,130720.664
87866.78,88031.22
13536.46,7622.546
91635.38,92234.734
66509.17,64987.324
1305838.2,1194806.1
153803.89,139567.17
75972.87,78406.2
0.0,88843.805
235350.86,232622.62
446732.88,450763.1
42628.13,55957.074
140192.72,144578.9
108789.27,102270.516
20274.35,16584.754
78982.42,81192.836
78183.2,83096.66
40708.0,47395.703
83334.39,75163.28
0.0,47435.934
57862.44,51071.598
168626.12,150371.12
136751.84,145152.61
658879.1,653656.44
82634.37,98187.27
67824.43,40529.25
184714.86,169356.06
57250.32,40763.973
57913.92,45258.727
100471.79,111722.97
174753.58,169790.23
148704.35,139773.22
84268.4,92328.19
103708.1,99458.29
110954.14,109564.82
111198.77,98463.9
188775.66,202291.47
65810.03,88408.61
49989.38,48489.504
123835.68,117133.38
407633.18,401516.25
381768.02,377656.2
150933.13,134883.16
93868.11,56035.555
0.0,43277.77
73320.9,84549.625
139093.16,126581.75
71975.33,79255.21
0.0,28555.525
118704.13,114800.445
108772.35,108061.516
196286.43,181631.78
76396.01,76953.46
0.0,40126.5
40880.74,136950.44
62672.4,71664.88
202693.52,167127.77
627521.45,656833.9
178162.31,175022.0
83074.64,98852.96
36152.77,35309.383
111096.06,104116.695
1210908.78,1194206.8
90382.85,91103.266
76820.63,76298.06
16004.0,15264.302
0.0,98496.08
900147.6,895989.3
1219881.73,1115938.0
138485.99,148991.78
81635.5,75786.34
223515.55,212640.56
776847.2,786999.2
119443.42,115129.64
103545.24,99278.81
196238.39,204221.48
668637.82,663522.94
83205.06,90223.91
90458.4,89428.305
112660.18,120703.04
224604.1,204155.64
25488.21,20525.828
117278.3,118545.73
144855.26,152963.86
69196.14,73691.35
426926.02,446084.12
0.0,24530.217
119501.38,127059.94
31039.42,17709.436
58941.42,50501.516
562055.58,664840.4
218539.2,202684.84
500853.13,485818.0
0.0,16308.682
100691.33,93353.79
1209719.64,1240813.5
668317.62,712221.7
113179.05,119888.66
79841.23,80222.84
83625.79,103162.68
170050.18,177732.3
134021.45,136370.14
120732.38,120637.484
106435.77,96095.25
523440.1,555914.1
508224.35,493722.47
122574.02,115094.945
80507.69,69084.25
100344.79,104550.695
127367.94,131172.17
80210.45,86786.19
104742.18,106111.58
110289.81,115565.53
604776.31,631210.1
79111.86,74751.74
193603.91,200969.47
121251.39,123839.836
132548.64,123101.74
79905.51,76433.945
117665.26,107203.945
92061.31,82906.7
251364.56,206845.81
0.0,31081.357
77365.96,80483.46
0.0,26207.113
235974.2,216988.44
64844.77,48860.26
90832.22,79022.92
431798.4,461236.47
0.0,31523.092
32760.85,37070.27
96989.57,97641.39
0.0,29480.764
103262.66,99975.98
225395.37,230224.39
99937.8,93163.48
134689.65,126325.2
63029.79,70189.42
108915.17,111783.984
155324.44,145605.17
212667.2,125187.375
71700.14,40402.73
731965.66,751128.8
733583.4,731338.0
193646.23,166753.67
420239.23,444548.6
147813.7,152612.92
147014.54,157120.73
85972.46,93194.34
156199.64,167675.66
42482.81,43695.86
55347.79,72363.64
83443.08,87754.23
235325.4,197017.86
722324.69,735067.3
89962.93,82286.21
281656.67,258144.14
139293.0,150990.92
243080.99,212297.66
506077.35,550860.7
130323.23,124759.336
183673.27,167595.94
46442.15,42531.93
513932.78,510674.2
106967.88,97741.27
128890.06,123791.83
80211.34,101904.0
223469.35,193794.53
151014.35,164340.86
90131.85,86832.79
79607.13,73731.195
85808.74,75893.414
428354.98,444691.0
91028.54,103853.52
193701.26,214502.52
997884.49,959045.1
80998.76,87911.69
125381.24,129694.5
62711.24,56374.836
53782.41,54686.355
81852.75,91744.65
119793.52,147802.75
90695.17,103347.73
115849.56,133261.5
136349.06,119247.23
82792.32,86695.06
87274.26,87987.44
105810.91,117235.46
173620.13,181812.4
328313.39,337574.44
48575.98,29725.658
128946.57,136823.05
60415.04,51958.242
97106.79,96627.22
493501.83,484116.1
52533.97,68512.625
111571.67,116109.12
186837.58,189594.72
131528.52,117378.56
143807.31,156533.42
417991.47,448102.38
90070.72,98276.18
206946.31,184169.33
50561.95,58336.48
36862.14,49173.754
69433.77,72099.3
30510.49,30485.049
71687.98,75724.46
130318.01,123811.89
84856.79,83160.37
648989.9,632009.06
94194.9,90859.26
694509.09,688361.06
74570.41,67991.8
90796.81,80222.84
137023.2,139759.94
777882.6,742645.44
29512.89,23175.227
172618.55,177767.28
37677.59,46116.996
71925.46,80016.17
396188.3,391645.28
1074323.0,310199.62
37021.86,35466.613
117352.76,109671.734
140387.76,141430.48
382516.34,413982.9
540460.81,533752.3
64162.57,39626.574
0.0,31915.523
167284.38,201139.86
749667.01,720352.0
178859.37,161037.34
67512.28,57489.598
805725.71,847013.7
101198.78,105509.734
95799.42,112859.74
0.0,85047.25
66187.92,66022.01
162085.2,179359.9
86230.07,83770.54
84512.49,83234.8
88272.79,78995.15
72242.75,62684.445
149820.02,156657.89
56546.87,37908.703
80928.67,80620.695
58181.83,69387.67
74868.34,95355.53
368108.19,366731.12
110286.06,113550.01
109484.79,117116.87
139206.93,123111.31
35802.07,46657.434
91655.06,96818.3
176344.2,174231.78
98628.22,97725.84
447820.21,450853.03
131073.36,117767.195
693708.46,696210.44
380342.5,387896.62
61691.53,40242.203
83466.48,80611.49
65508.53,42495.3
662174.24,734634.2
354965.27,377410.38
82741.74,52877.086
134319.48,120843.1
150260.88,149333.64
57317.55,47433.668
102147.65,111175.47
83354.23,93192.18
207080.59,210125.9
79841.73,76568.164
120487.53,134210.72
158592.89,166547.14
98829.0,101467.23
159324.83,168927.9
38823.59,32403.959
124953.52,103747.72
1110079.83,1145567.5
105275.22,105950.24
695942.32,736708.5
158612.76,149059.69
887604.35,940336.56
45819.63,44896.645
106512.13,109778.86
121555.5,133285.2
626984.32,636650.94
456510.05,480190.22
110446.99,103594.195
169021.58,201669.44
99641.39,119789.76
46443.0,56394.457
0.0,53493.83
74709.59,78228.58
